file_name,cc_pixel_intensity_405_488_ratio
Tol4hr4-1_Subset_74.tif,69.84030285888343
TCDD10nM4hr2-1_Subset_26.tif,73.24797229563475
1nM3W_2_Subset_38.tif,47.56407296236436
TCDD1nM4hr2-2_Subset_39.tif,45.18613607188704
Tol4hr1-1_Subset_80.tif,67.34867860187553
TCDD1nM1hr3_3_S_35.tif,104.11000302206104
TCDD10nM4hr1-2_Subset_40.tif,87.26625111308994
DS6_1_Subset_14.tif,114.54015046829419
TCDD1nM1hr5_2_S_14.tif,21.779947427713104
TCDD1nM1hr1_2_S_46.tif,63.50188741010507
TOLW4_2_Subset_3.tif,216.57501152311764
Tol2-3_Subset_111.tif,130.04359521380204
TCDD10nM1hr5-2_Subset_85.tif,73.17891910036926
10nMW4_1_Subset_29.tif,132.6939000828043
10nMW2_1_Subset_53.tif,174.93762129193237
1nM1W_2_Subset_85.tif,52.83718466529828
TCDD1nM1hr1_1_S_0.tif,99.215707782592
TCDD1nM1hr1_3_S_60.tif,76.09475951184496
DS1_1_Subset_85.tif,93.07122921975487
Tol4-1_Subset_105.tif,55.16905335535043
TCDD1nM4hr3-3_Subset_10.tif,87.47136450166168
TCDD10nM1hr4-1_Subset_35.tif,82.42471443406023
Tol4hr2-1_Subset_98.tif,181.23429209717955
Tol1-3_Subset_59.tif,70.03682624707064
DS12_1_Subset_73.tif,118.67219385303407
10nMW3_1_Subset_140.tif,46.46695632289046
Tol4hr4-1_Subset_90.tif,95.06638256023604
TOLW2_2_Subset_116.tif,116.39175257731958
TCDD10nM1hr3-1_Subset_31.tif,72.17201069542351
TCDD10nM4hr1-1_Subset_16.tif,77.6808087790547
1nM4W_1_Subset_39.tif,156.2529261473842
1nM2W_1_Subset_154.tif,77.80853853999709
TCDD10nM1hr3-2_Subset_19.tif,84.48253640933109
TOLW2_1_Subset_105.tif,102.38330277816951
DS12_1_Subset_21.tif,130.97823678028456
Tol4hr5-1_Subset_71.tif,128.98963203903233
TOLW2_1_Subset_75.tif,80.9799027978458
10nMW4_1_Subset_21.tif,127.29884514336473
TCDD10nM1hr3-2_Subset_55.tif,40.35594411053001
TOLW2_1_Subset_133.tif,73.94292855655071
Tol3-2_Subset_43.tif,31.56349400538292
Tol2-3_Subset_105.tif,166.33171769712732
10nMW3_1_Subset_4.tif,79.40126883425853
1nM1W_2_Subset_42.tif,86.76393955184992
TCDD1nM1hr5_3_S_74.tif,13.694054776219104
Tol1-2_Subset_28.tif,49.02475290824805
DS7_1_Subset_93.tif,25.54956079725331
DS4_1_Subset_87.tif,194.02985074626866
Tol4hr4-1_Subset_30.tif,91.57787924911212
TCDD10nM4hr3-2_Subset_90.tif,51.935924143380504
TCDD10nM4hr3-3_Subset_113.tif,38.4860456225309
10nMW4_1_Subset_6.tif,150.53694707236002
1nM3W_2_Subset_131.tif,109.28498057255148
TOLW2_2_Subset_20.tif,90.3062219621611
TCDD1nM4hr5-1_Subset_10.tif,107.74507002000571
DS1_1_Subset_1.tif,32.96154486432496
TCDD10nM4hr4-1_Subset_15.tif,83.20739883700965
1nM2W_1_Subset_117.tif,104.80637332489184
DS1_2_Subset_9.tif,18.547959724430314
TCDD10nM1hr4-2_Subset_99.tif,57.950550400553304
Tol4hr4-1_Subset_53.tif,83.67346938775509
TCDD1nM4hr5-1_Subset_127.tif,58.79463972497018
DS5_1_Subset_35.tif,189.7278831428908
1nM5W_1_Subset_66.tif,210.85080147965473
TCDD1nM1hr5_2_S_31.tif,43.54844560525266
TCDD1nM1hr1_1_S_59.tif,76.33772612500431
TCDD10nM1hr4-1_Subset_30.tif,48.4013772749631
TCDD10nM1hr-2_Subset_53.tif,53.60005576078623
TCDD1nM4hr2-1_Subset_107.tif,29.093532099062273
1nM2W_1_Subset_45.tif,215.4255319148936
10nMW6_1_Subset_94.tif,92.81814363712726
DS6_1_Subset_107.tif,91.9513427383312
Tol4hr3-2_Subset_182.tif,67.00032879114457
TCDD1nM1hr5_3_S_73.tif,33.339114682700284
Tol4hr4-2_Subset_55.tif,129.3005671077505
TCDD10nM1hr2-1_Subset_22.tif,58.351169956640305
Tol2-3_Subset_57.tif,166.65044764499805
DS8_1_Subset_93.tif,58.142029607380394
Tol4hr3-1_Subset_152.tif,32.52858958068615
TCDD1nM1hr5_3_S_61.tif,16.732512200790147
DS8_1_Subset_154.tif,71.85906351414
Tol4hr3-1_Subset_68.tif,118.71227364185111
DS4_1_Subset_51.tif,185.00439324416672
1nM3W_1_Subset_248.tif,141.45141451414514
TOLW2_2_Subset_84.tif,69.48350805420607
TCDD10nM1hr3-2_Subset_79.tif,41.8260333127699
TCDD1nM4hr2-1_Subset_120.tif,58.00796812749004
TOLW2_1_Subset_101.tif,204.4715447154471
TCDD1nM4hr2-2_Subset_1.tif,45.26882155426999
DS12_1_Subset_4.tif,145.56748609570698
1nM3W_1_Subset_183.tif,116.72245670208122
DS4_1_Subset_150.tif,170.8150317227916
TCDD10nM1hr3-2_Subset_91.tif,70.88624605254316
DS2_1_Subset_123.tif,60.07789303204411
DS8_1_Subset_56.tif,75.38734139833146
1nM4W_1_Subset_162.tif,91.29470366190606
TCDD10nM1hr4-1_Subset_54.tif,51.57990722753042
TCDD1nM1hr1_1_S_14.tif,132.41505968778694
TCDD1nM4hr3-2_Subset_129.tif,69.46493227839613
1nM3W_1_Subset_31.tif,98.29398928783971
TCDD10nM1hr2-1_Subset_30.tif,30.4654162945321
Tol4-1_Subset_113.tif,85.3862445658232
TCDD10nM1hr-2_Subset_32.tif,38.640745501285345
DS1_1_Subset_65.tif,56.93414375731891
Tol4hr3-2_Subset_143.tif,128.4956503288776
TCDD1nM4hr3-1_Subset_11.tif,126.4776916232363
Tol2-1_Subset_71.tif,178.47505491057424
TCDD10nM4hr2-1_Subset_121.tif,21.909804637575313
TCDD10nM1hr5-1_Subset_90.tif,62.51385502105963
TCDD10nM4hr4-1_Subset_9.tif,50.306159202785445
TCDD10nM4hr3-3_Subset_63.tif,86.030486531635
TOLW4_2_Subset_44.tif,174.29494056208713
DS11_2_Subset_17.tif,46.32057332634154
TCDD10nM1hr4-2_Subset_53.tif,82.22506393861894
10nMW6_1_Subset_98.tif,112.26663325397818
Tol2-1_Subset_23.tif,178.62025357582908
TCDD10nM1hr-1_Subset_24.tif,77.17074666530382
DS2_2_Subset_64.tif,50.52470485351989
TCDD10nM4hr3-2_Subset_26.tif,130.44371405094495
1nM1W_1_Subset_50.tif,35.60925712824447
Tol4hr3-2_Subset_123.tif,134.42477296065135
TOLW6_1_Subset_123.tif,84.87643697941765
1nM2W_1_Subset_57.tif,111.72088671368937
TCDD10nM4hr3-3_Subset_98.tif,52.22192053579511
10nMW1_2_Subset_54.tif,77.41672014468234
TCDD10nM4hr5-1_Subset_9.tif,75.1124678663239
TCDD10nM4hr5-2_Subset_124.tif,121.70664569406215
1nM3W_1_Subset_66.tif,93.5655253837072
10nMW4_1_Subset_98.tif,194.2343418259023
Tol4hr3-1_Subset_137.tif,103.43897505057316
TCDD10nM4hr3-1_Subset_22.tif,67.62918961341218
10nMW7_1_Subset_21.tif,155.2320221266134
TCDD1nM1hr3_3_S_29.tif,142.71389256018603
TCDD1nM1hr1_2_S_29.tif,80.6922904023376
TCDD1nM1hr2_2_S_80.tif,230.71528751753158
TCDD10nM1hr-2_Subset_71.tif,50.55518961136727
10nMW1_1_Subset_126.tif,39.28187816479976
TCDD10nM1hr-1_Subset_39.tif,27.533918595371112
DS7_1_Subset_46.tif,39.861651534803286
1nM1W_2_Subset_33.tif,44.43904808159301
1nM4W_1_Subset_1.tif,157.82387858760174
TCDD10nM4hr2-1_Subset_53.tif,49.96668887408396
TCDD10nM4hr4-1_Subset_26.tif,142.97788420904354
DS9_1_Subset_11.tif,225.9681093394078
1nM3W_1_Subset_203.tif,91.84914841849148
Tol4hr1-1_Subset_123.tif,50.90518013981001
Tol4hr3-1_Subset_126.tif,96.51202167287504
TCDD1nM1hr3_3_S_24.tif,163.07081708470815
1nM3W_2_Subset_115.tif,108.60179342411159
TCDD10nM4hr5-2_Subset_17.tif,54.50975009765935
Tol4hr1-1_Subset_64.tif,50.78326734377689
Tol4hr4-3_Subset_5.tif,86.59450457951706
DS10_1_Subset_144.tif,115.11354737666404
DS8_1_Subset_3.tif,49.822933203077305
DS11_1_Subset_25.tif,167.42825808810093
TOLW5_1_Subset_2.tif,168.10248171287296
TOLW4_2_Subset_111.tif,147.78011514614707
10nMW2_1_Subset_20.tif,78.46246377604024
DS4_1_Subset_37.tif,171.04203575454986
DS4_1_Subset_67.tif,96.99492099322799
Tol4hr3-2_Subset_133.tif,124.61352408985636
Tol1-3_Subset_105.tif,73.36498698116098
TCDD1nM1hr1_3_S_58.tif,117.48909029875797
TCDD10nM1hr5-3_Subset_36.tif,60.881935384575556
1nM3W_1_Subset_237.tif,86.2114721158585
TCDD1nM4hr3-2_Subset_128.tif,213.23367773136954
1nM1W_2_Subset_38.tif,56.86650546151922
10nMW7_1_Subset_128.tif,50.51293487957181
10nMW6_2_Subset_87.tif,37.27638849864194
TCDD10nM4hr3-2_Subset_16.tif,34.79738465516605
TOLW4_1_Subset_65.tif,156.20020620489268
TOLW3_1_Subset_43.tif,94.1363475803603
Tol4hr3-2_Subset_126.tif,94.79363796155096
Tol5-1_Subset_80.tif,46.01803155522164
TOLW4_2_Subset_26.tif,185.00574807029068
TCDD10nM1hr4-2_Subset_32.tif,79.02837399225211
Tol2-1_Subset_92.tif,125.1832880408219
1nM3W_1_Subset_17.tif,88.4588804422944
TCDD10nM1hr5-3_Subset_28.tif,87.84001720245135
1nM1W_1_Subset_59.tif,54.29212965628418
DS1_1_Subset_103.tif,141.34016843647015
1nM3W_2_Subset_17.tif,164.35064256608507
TCDD10nM4hr1-1_Subset_28.tif,58.69932432432432
1nM2W_1_Subset_77.tif,91.82490616030032
1nM4W_1_Subset_40.tif,83.34021413040486
TCDD10nM4hr1-2_Subset_61.tif,63.929508811398584
TCDD1nM1hr1_3_S_109.tif,54.55455455455456
TOLW2_2_Subset_104.tif,105.7396247269665
TCDD1nM1hr5_1_S_77.tif,50.93456780905448
Tol2-1_Subset_5.tif,152.11028231517327
1nM3W_1_Subset_20.tif,96.54081526812571
10nMW3_1_Subset_107.tif,69.84344275591393
Tol1-2_Subset_17.tif,37.19819580790661
TCDD1nM1hr5_4_S_91.tif,33.5390127388535
Tol4hr4-1_Subset_32.tif,93.64795761197709
TCDD10nM4hr5-2_Subset_4.tif,27.06027060270603
Tol3-2_Subset_64.tif,54.15361945109596
TCDD10nM1hr-1_Subset_126.tif,46.37750811005646
DS11_2_Subset_82.tif,123.31309694134023
TCDD10nM4hr3-2_Subset_10.tif,81.55523944997633
DS6_1_Subset_62.tif,81.65449508939813
TCDD1nM4hr2-3_Subset_42.tif,48.793774319066145
10nMW1_2_Subset_81.tif,50.618290528604426
Tol4hr5-1_Subset_51.tif,79.39339875111507
TCDD1nM4hr2-1_Subset_60.tif,16.061867935752527
Tol4hr2-1_Subset_49.tif,185.4474639284766
TOLW4_2_Subset_22.tif,188.1081674071636
Tol4-1_Subset_21.tif,87.98618588649315
TCDD1nM4hr3-3_Subset_12.tif,58.11317262758524
DS11_2_Subset_7.tif,122.63468100506668
1nM2W_3_Subset_26.tif,208.03502515103932
Tol4hr3-2_Subset_111.tif,93.1536874677669
TCDD10nM1hr3-2_Subset_67.tif,54.72601271701078
TCDD10nM1hr4-2_Subset_50.tif,83.14360952760258
Tol2-3_Subset_12.tif,153.23589750419364
TCDD1nM1hr3_3_S_56.tif,174.22798322531452
TCDD1nM1hr1_2_S_4.tif,40.72333760501209
Tol2-1_Subset_67.tif,155.9475682959696
TCDD10nM1hr2-1_Subset_3.tif,47.680228408279795
TCDD1nM1hr2_2_S_171.tif,100.28300725975144
10nMW1_1_Subset_91.tif,48.71435845213849
1nM3W_1_Subset_10.tif,60.60372709071308
Tol4hr4-1_Subset_119.tif,76.07885644604023
1nM3W_1_Subset_13.tif,116.86586985391766
Tol1-2_Subset_24.tif,71.5556434077881
Tol4hr2-1_Subset_10.tif,133.8468509288627
TCDD10nM4hr3-1_Subset_75.tif,58.84179475236764
Tol4hr3-2_Subset_94.tif,95.24224468455908
TOLW1_2_Subset_82.tif,161.53410164368032
1nM2W_1_Subset_144.tif,93.91690206887088
DS12_1_Subset_54.tif,142.96875
TCDD10nM1hr4-1_Subset_66.tif,77.5724285829894
10nMW7_1_Subset_76.tif,131.5850870234707
TCDD10nM4hr4-1_Subset_98.tif,67.7936256383166
TOLW3_1_Subset_50.tif,101.95286195286195
DS6_1_Subset_26.tif,103.52129098456227
DS1_1_Subset_10.tif,39.27518640541009
TCDD10nM1hr3-1_Subset_13.tif,70.26609845307205
DS1_1_Subset_68.tif,61.7359413202934
DS4_1_Subset_162.tif,133.88524122180988
TCDD1nM1hr3_3_S_57.tif,147.73933095815374
1nM1W_2_Subset_80.tif,50.44673539518901
DS12_1_Subset_86.tif,123.88154055631198
TOLW4_2_Subset_110.tif,127.36434378225422
DS8_1_Subset_155.tif,68.83624904922308
TCDD10nM1hr2-1_Subset_17.tif,26.160648489314664
TCDD10nM4hr3-3_Subset_40.tif,86.89748811948405
DS6_1_Subset_28.tif,59.78392081120232
TOLW4_2_Subset_63.tif,155.40356969890263
TCDD10nM4hr3-2_Subset_85.tif,22.23699008281362
DS9_1_Subset_59.tif,121.50411583598492
Tol4hr3-2_Subset_61.tif,94.03594630456138
DS2_1_Subset_77.tif,60.065001851318556
Tol4hr4-2_Subset_105.tif,58.47408270238789
Tol3-2_Subset_19.tif,57.607468964809684
DS8_1_Subset_41.tif,76.51641624930438
DS5_1_Subset_70.tif,192.87984285668657
TCDD10nM1hr2-1_Subset_14.tif,36.15645885833242
Tol4hr1-1_Subset_62.tif,76.73987827467585
Tol2-2_Subset_49.tif,126.47082050067124
10nMW7_1_Subset_97.tif,99.34499775684162
TCDD1nM4hr3-2_Subset_93.tif,154.50874831763122
Tol2-3_Subset_81.tif,138.11042121161267
10nMW2_1_Subset_52.tif,144.2267889810253
TCDD10nM1hr2-1_Subset_89.tif,43.23124012243183
TCDD1nM1hr5_3_S_70.tif,27.949034114262226
TCDD10nM1hr4-1_Subset_72.tif,45.81075348003234
10nMW6_1_Subset_99.tif,99.9891197911
DS5_1_Subset_63.tif,151.7649285511498
TOLW2_2_Subset_58.tif,69.14712878015631
TCDD10nM4hr3-1_Subset_57.tif,59.655937846836856
1nM3W_2_Subset_92.tif,97.58927420394484
TOLW2_2_Subset_102.tif,107.4804212800432
DS2_2_Subset_74.tif,54.89234069601143
10nMW2_1_Subset_13.tif,99.25175185082546
DS8_1_Subset_42.tif,62.3056547276287
DS8_1_Subset_84.tif,124.65227182408266
1nM3W_2_Subset_93.tif,110.25610195984129
TCDD10nM1hr-1_Subset_1.tif,54.4752969660286
Tol4hr3-1_Subset_2.tif,176.8526405451448
1nM3W_1_Subset_98.tif,148.52776742452477
TCDD1nM1hr2_2_S_88.tif,151.99207572088926
DS7_1_Subset_69.tif,52.308265078183176
TCDD1nM1hr2_3_S_12.tif,187.72241992882564
DS6_1_Subset_90.tif,87.07985902174849
Tol4hr3-1_Subset_51.tif,151.44203148339653
TOLW3_1_Subset_1.tif,171.49710173895664
TCDD10nM4hr4-1_Subset_24.tif,78.9412814327727
TCDD10nM4hr5-2_Subset_140.tif,52.59343617351692
TCDD1nM4hr4-1_Subset_56.tif,153.6362629506942
DS7_3_Subset_26.tif,81.99892306164163
TCDD1nM4hr2-1_Subset_87.tif,48.242861625352994
TCDD1nM4hr2-3_Subset_48.tif,34.718073617940355
10nMW7_1_Subset_126.tif,82.54876345781341
DS11_1_Subset_20.tif,117.26279598513837
DS1_1_Subset_55.tif,44.35030118488118
DS11_2_Subset_20.tif,110.03976143141153
TCDD10nM4hr3-2_Subset_94.tif,58.80256593014968
TCDD10nM4hr1-1_Subset_68.tif,90.96253209987314
1nM5W_1_Subset_2.tif,173.20059906616157
TCDD10nM4hr1-2_Subset_26.tif,106.56707587634965
1nM2W_1_Subset_30.tif,88.52218179333435
TCDD1nM1hr1_1_S_5.tif,157.12132629992468
Tol2-3_Subset_32.tif,160.05743164540712
Tol5-1_Subset_35.tif,32.27139481126593
TCDD1nM4hr3-2_Subset_85.tif,150.9079524107702
10nMW2_1_Subset_5.tif,143.7118044387263
10nMW3_1_Subset_48.tif,48.00737341962372
Tol4-1_Subset_27.tif,69.28490990990991
TCDD1nM1hr3_3_S_77.tif,159.85307861163636
DS10_1_Subset_106.tif,134.3858461017523
Tol4-1_Subset_12.tif,56.46262542302441
TCDD1nM4hr3-2_Subset_124.tif,100.45052561321542
DS10_1_Subset_97.tif,148.21451427108664
TCDD1nM1hr5_2_S_13.tif,37.844449240952585
TCDD1nM1hr3_3_S_32.tif,140.58313632781716
TCDD10nM4hr1-2_Subset_62.tif,52.45766212308964
DS2_1_Subset_102.tif,51.18438196407338
DS4_1_Subset_194.tif,161.49068322981367
1nM3W_1_Subset_73.tif,151.44935403322117
Tol4-1_Subset_131.tif,61.03503221485809
TCDD10nM1hr-1_Subset_104.tif,54.49195083953609
TCDD1nM1hr2_2_S_164.tif,114.63956811686249
Tol3-2_Subset_52.tif,131.9077366650649
Tol4-1_Subset_93.tif,94.3923821039903
TCDD1nM1hr2_2_S_176.tif,108.3695223055665
Tol4hr2-1_Subset_62.tif,122.61562144434778
TCDD10nM1hr2-1_Subset_28.tif,83.9888353209845
Tol2-2_Subset_86.tif,161.0774266244567
Tol2-3_Subset_21.tif,196.97263729866097
TCDD1nM4hr5-1_Subset_95.tif,154.95068048445498
TCDD1nM1hr3_2_S_45.tif,148.80420614812323
TOLW3_2_Subset_55.tif,112.32676878191101
TCDD1nM4hr3-2_Subset_35.tif,75.26254375729289
DS1_1_Subset_13.tif,56.01629564964353
Tol2-3_Subset_26.tif,179.4314381270903
TOLW6_1_Subset_71.tif,67.26536644924975
Tol4hr2-1_Subset_53.tif,140.03590664272892
Tol2-3_Subset_100.tif,174.28643596867897
TCDD10nM1hr-1_Subset_47.tif,68.12802305238243
Tol1-3_Subset_24.tif,38.656069364161844
TCDD10nM1hr-1_Subset_58.tif,105.02530730296456
TOLW3_2_Subset_81.tif,138.2110860222886
Tol3-1_Subset_43.tif,77.8507360199133
TCDD1nM1hr3_3_S_43.tif,224.8917748917749
DS7_1_Subset_41.tif,86.52339321256709
TCDD1nM1hr5_3_S_43.tif,37.215411558669004
Tol2-1_Subset_57.tif,152.18322937002995
Tol1-1_Subset_9.tif,92.47469800848842
DS2_1_Subset_160.tif,29.903401931961362
DS7_3_Subset_73.tif,143.53640416047548
TCDD1nM4hr1-1_Subset_94.tif,61.80417251624278
TCDD10nM4hr4-1_Subset_57.tif,80.38321097842136
TOLW2_2_Subset_4.tif,142.4012764260072
TCDD10nM4hr2-2_Subset_54.tif,136.76418752203034
Tol1-1_Subset_35.tif,42.066819964831595
1nM5W_3_Subset_39.tif,195.42124542124543
DS2_1_Subset_59.tif,65.8829061838702
TCDD10nM4hr3-1_Subset_102.tif,42.574931880109
Tol4hr4-3_Subset_13.tif,149.60629921259837
Tol3-1_Subset_73.tif,56.62575410859163
TCDD10nM1hr4-2_Subset_88.tif,71.76316792853642
10nMW1_1_Subset_73.tif,34.80644625353049
TCDD10nM4hr3-2_Subset_35.tif,50.75151814909461
DS2_1_Subset_14.tif,34.57596576191012
TCDD1nM4hr3-1_Subset_60.tif,86.5977483971901
1nM3W_2_Subset_84.tif,155.0363512086
1nM3W_2_Subset_68.tif,59.895833333333336
TCDD1nM1hr1_3_S_100.tif,80.33106134371958
Tol2-3_Subset_108.tif,149.3672152468611
10nMW3_1_Subset_41.tif,74.82659877153777
TCDD10nM1hr5-2_Subset_31.tif,92.19311761684642
TCDD10nM4hr3-1_Subset_129.tif,75.90197413206262
10nMW1_1_Subset_134.tif,36.431790422440294
DS6_1_Subset_82.tif,85.6729975227085
TCDD10nM4hr2-1_Subset_34.tif,47.415800093124325
TOLW4_1_Subset_14.tif,126.4570823030731
Tol2-2_Subset_66.tif,91.00418410041841
DS4_1_Subset_68.tif,116.78486997635933
DS7_3_Subset_76.tif,74.51507585942001
TCDD10nM4hr3-2_Subset_89.tif,41.65722486592644
Tol1-3_Subset_52.tif,87.31849943010059
10nMW1_1_Subset_44.tif,57.310210175720684
DS5_1_Subset_8.tif,189.33678900356367
Tol3-2_Subset_49.tif,83.38907469342251
DS1_2_Subset_40.tif,46.51557112982536
TCDD1nM1hr1_2_S_3.tif,108.05896235539909
TCDD1nM4hr2-1_Subset_67.tif,42.67944767773593
10nMW1_1_Subset_92.tif,62.601686141103386
10nMW3_1_Subset_77.tif,69.77506499378319
1nM4W_1_Subset_6.tif,172.83124874590325
TCDD10nM4hr4-1_Subset_22.tif,141.15058157812004
DS5_1_Subset_2.tif,211.2047488030503
TCDD1nM4hr1-1_Subset_39.tif,45.57188244638602
1nM4W_1_Subset_184.tif,202.46159717584203
Tol4hr4-3_Subset_39.tif,65.6721536351166
TCDD1nM1hr1_3_S_36.tif,157.7902745616937
TCDD10nM4hr1-1_Subset_37.tif,96.73666809526725
TCDD10nM1hr-2_Subset_33.tif,35.276795336905536
TCDD10nM4hr2-1_Subset_125.tif,28.700150175204406
DS2_1_Subset_76.tif,43.60345536816125
TCDD1nM1hr1_1_S_24.tif,90.16784425960707
TCDD1nM1hr5_1_S_108.tif,38.12000196241966
DS9_1_Subset_45.tif,123.5383305294203
TCDD10nM4hr3-1_Subset_68.tif,62.521314084346926
DS2_1_Subset_23.tif,52.59324281418673
1nM3W_2_Subset_159.tif,121.2787052171816
TCDD1nM4hr3-3_Subset_34.tif,53.61280808931957
TCDD10nM4hr3-3_Subset_87.tif,55.991548445517665
10nMW3_1_Subset_153.tif,42.62355743657347
TCDD1nM1hr3_3_S_90.tif,161.56986917756853
Tol4hr4-3_Subset_53.tif,219.76564227282773
TCDD10nM4hr4-1_Subset_14.tif,61.982989630665266
Tol1-1_Subset_44.tif,43.44113566015583
Tol4hr4-1_Subset_65.tif,154.24252834077637
TCDD1nM4hr2-1_Subset_91.tif,31.797940439743947
Tol3-2_Subset_65.tif,101.27894918769444
TCDD1nM4hr5-1_Subset_155.tif,62.235989862010705
TCDD1nM4hr5-1_Subset_125.tif,66.5581306263168
TCDD10nM1hr4-2_Subset_109.tif,88.98148148148148
TCDD10nM1hr5-3_Subset_43.tif,104.19734904270987
TCDD1nM1hr2_2_S_168.tif,131.15395908779485
TCDD1nM4hr2-2_Subset_8.tif,45.39722572509458
TOLW6_1_Subset_16.tif,100.44167127685623
TCDD1nM4hr2-3_Subset_52.tif,87.15184186882301
TCDD1nM1hr5_1_S_135.tif,35.186849878001794
DS8_1_Subset_114.tif,71.0258908685969
TCDD10nM1hr4-1_Subset_7.tif,80.89972868103979
1nM4W_1_Subset_146.tif,142.15746296069548
TOLW4_2_Subset_49.tif,168.75199224264242
TCDD1nM1hr1_1_S_62.tif,107.46983828185162
Tol4hr3-2_Subset_108.tif,37.48795655601296
DS1_1_Subset_74.tif,41.1455052641051
TCDD1nM4hr4-1_Subset_13.tif,146.95247933884298
10nMW2_1_Subset_44.tif,116.49354431608582
TCDD10nM4hr2-1_Subset_74.tif,94.19898455223074
TCDD1nM1hr1_2_S_23.tif,72.48130224373074
TOLW1_2_Subset_91.tif,201.87273459524764
TCDD1nM1hr2_3_S_49.tif,152.04876396884526
Tol4hr3-1_Subset_94.tif,103.9020111114721
TCDD1nM4hr3-2_Subset_117.tif,108.47591620080186
TCDD10nM1hr3-2_Subset_30.tif,48.74845488257107
Tol4-1_Subset_125.tif,94.28682008991039
1nM3W_1_Subset_239.tif,69.18545124960136
TCDD10nM1hr-2_Subset_3.tif,60.800227822867726
10nMW6_2_Subset_36.tif,39.21147366600816
TOLW4_2_Subset_116.tif,134.05897486641598
Tol4-1_Subset_92.tif,43.13121411567007
TCDD10nM1hr3-2_Subset_65.tif,19.49049737161342
TCDD10nM1hr5-2_Subset_24.tif,67.41573033707866
DS2_1_Subset_141.tif,52.41284130294998
TCDD10nM4hr1-2_Subset_30.tif,138.45258871436877
TCDD10nM4hr3-3_Subset_72.tif,45.73138155785875
TCDD10nM1hr5-3_Subset_103.tif,67.01942748150313
TCDD1nM4hr4-1_Subset_43.tif,161.83160789682515
1nM3W_1_Subset_144.tif,96.14279515415919
10nMW2_1_Subset_54.tif,189.8892143130014
