
file_name,cc_pixel_intensity_ratio
10nMW3_1_Subset_35.tif,83.11087511547218
10nMW3_1_Subset_54.tif,63.4661005412962
10nMW3_1_Subset_55.tif,63.49660005344893
10nMW3_1_Subset_41.tif,74.82659877153777
10nMW3_1_Subset_57.tif,67.86778358305625
10nMW3_1_Subset_42.tif,62.9225352112676
10nMW3_1_Subset_61.tif,95.05547185317081
10nMW3_1_Subset_45.tif,80.5888282037458
10nMW3_1_Subset_22.tif,89.37237494277127
10nMW3_1_Subset_68.tif,74.41279795604332
10nMW3_1_Subset_70.tif,79.42003895260765
10nMW3_1_Subset_47.tif,41.255634676945185
10nMW3_1_Subset_46.tif,87.61666885763113
10nMW3_1_Subset_71.tif,62.06268195633759
10nMW3_1_Subset_134.tif,155.93914569923933
10nMW3_1_Subset_80.tif,61.3795002186341
10nMW3_1_Subset_50.tif,69.67434380564008
10nMW3_1_Subset_51.tif,87.89341675881226
10nMW3_1_Subset_87.tif,74.08327080555571
10nMW3_1_Subset_52.tif,90.70710926450654
10nMW3_1_Subset_53.tif,77.72168438557938
10nMW3_1_Subset_102.tif,123.74146307118214
10nMW3_1_Subset_40.tif,46.943898295378624
10nMW3_1_Subset_59.tif,61.615053337264555
10nMW3_1_Subset_56.tif,77.64469686332035
10nMW3_1_Subset_58.tif,86.46015678514345
10nMW3_1_Subset_60.tif,76.18573641401977
10nMW3_1_Subset_118.tif,199.46635898175523
10nMW3_1_Subset_63.tif,90.15418724176156
10nMW3_1_Subset_62.tif,54.72620438797176
10nMW3_1_Subset_119.tif,81.01984810772863
10nMW3_1_Subset_116.tif,73.45342829213799
10nMW3_1_Subset_64.tif,61.0564792650579
10nMW3_1_Subset_65.tif,84.06784188034189
10nMW3_1_Subset_122.tif,135.19217951566318
10nMW3_1_Subset_66.tif,76.85816749876942
10nMW3_1_Subset_67.tif,65.33404443596947
10nMW3_1_Subset_124.tif,67.3574319783706
10nMW3_1_Subset_128.tif,76.89608501679281
10nMW3_1_Subset_69.tif,87.66913736276071
10nMW3_1_Subset_73.tif,58.16748342320114
10nMW3_1_Subset_130.tif,58.73113265431341
10nMW3_1_Subset_75.tif,70.65349048959578
10nMW3_1_Subset_76.tif,60.50449205252245
10nMW3_1_Subset_74.tif,72.62278173691963
10nMW3_1_Subset_49.tif,80.5281881788709
10nMW3_1_Subset_77.tif,69.77506499378319
10nMW3_1_Subset_78.tif,59.60991415049813
10nMW3_1_Subset_79.tif,92.12153925736006
10nMW3_1_Subset_133.tif,82.41467501543346
10nMW3_1_Subset_81.tif,72.03159808845211
10nMW3_1_Subset_82.tif,52.49946504699356
10nMW3_1_Subset_83.tif,69.93755944258363
10nMW3_1_Subset_84.tif,65.26312068020718
10nMW3_1_Subset_85.tif,250.77286779414442
10nMW3_1_Subset_135.tif,48.331185280654196
10nMW3_1_Subset_86.tif,74.18365676977011
10nMW3_1_Subset_88.tif,85.7848905624853
10nMW3_1_Subset_89.tif,78.2747813315499
10nMW3_1_Subset_90.tif,69.81083751051919
10nMW3_1_Subset_91.tif,82.54429276793495
10nMW3_1_Subset_138.tif,59.56154252509244
10nMW3_1_Subset_93.tif,86.51566672430025
10nMW3_1_Subset_95.tif,81.05326567878949
10nMW3_1_Subset_96.tif,67.25841390606011
10nMW3_1_Subset_97.tif,98.03758523199734
10nMW3_1_Subset_94.tif,94.770109923751
10nMW3_1_Subset_98.tif,66.403011494768
10nMW3_1_Subset_99.tif,87.80572235018441
10nMW3_1_Subset_100.tif,93.4981684981685
10nMW3_1_Subset_101.tif,68.5412085035082
10nMW3_1_Subset_139.tif,91.2902442791888
10nMW3_1_Subset_140.tif,46.4669563228904
10nMW3_1_Subset_141.tif,69.60532522668899
10nMW3_1_Subset_142.tif,67.1438174700462
10nMW3_1_Subset_103.tif,58.158296174606896
10nMW3_1_Subset_143.tif,70.2809999379691
10nMW3_1_Subset_104.tif,59.6601288551849
10nMW3_1_Subset_109.tif,64.1479694631378
10nMW3_1_Subset_104.tif,59.66012885518493
10nMW3_1_Subset_109.tif,64.14796946313784
10nMW3_1_Subset_105.tif,65.034915708542
10nMW3_1_Subset_106.tif,63.77751374428579
10nMW3_1_Subset_107.tif,69.84344275591391
10nMW3_1_Subset_145.tif,76.1999590007907
10nMW3_1_Subset_110.tif,45.0668278594935
10nMW3_1_Subset_146.tif,47.8547308481758
10nMW3_1_Subset_111.tif,57.0620271794842
10nMW3_1_Subset_108.tif,63.309515326021
10nMW3_1_Subset_148.tif,47.8779113261184
10nMW3_1_Subset_112.tif,63.101530223648005
10nMW3_1_Subset_113.tif,54.0031556980709
10nMW3_1_Subset_149.tif,56.2595355144939
10nMW3_1_Subset_115.tif,53.1622107391597
10nMW3_1_Subset_114.tif,53.0247319735263
10nMW3_1_Subset_150.tif,25.6201044386422
10nMW3_1_Subset_117.tif,53.823293825383296
10nMW3_1_Subset_151.tif,77.8331682999283
10nMW3_1_Subset_152.tif,47.5544054638781
10nMW3_1_Subset_153.tif,42.6235574365734
10nMW3_1_Subset_154.tif,106.23919534810621
10nMW3_1_Subset_120.tif,72.9613733905579
10nMW3_1_Subset_121.tif,67.6243792194385
10nMW3_1_Subset_123.tif,76.6130421302835
10nMW3_1_Subset_125.tif,63.9005927301292
10nMW3_1_Subset_126.tif,66.38029151521819
10nMW3_1_Subset_127.tif,48.0241492864983
10nMW3_1_Subset_155.tif,82.9045443616253
10nMW3_1_Subset_129.tif,55.3990047364949
10nMW3_1_Subset_72.tif,78.4883720930232
10nMW3_1_Subset_131.tif,62.063241018048
10nMW3_1_Subset_132.tif,97.8692654415375
10nMW3_1_Subset_136.tif,87.5121227679844
10nMW3_1_Subset_137.tif,62.7069536423841
10nMW3_1_Subset_92.tif,98.1387026998157
10nMW3_1_Subset_144.tif,61.0965941804331
10nMW3_1_Subset_147.tif,38.436224825589
1nM4W_1_Subset_1.tif,157.82387858760168
1nM4W_1_Subset_2.tif,128.9449112978524
1nM4W_1_Subset_4.tif,157.4525464163468
1nM4W_1_Subset_5.tif,129.7714879252142
1nM4W_1_Subset_7.tif,140.8684319649309
1nM4W_1_Subset_3.tif,136.2260028094271
1nM4W_1_Subset_8.tif,141.1669650868666
1nM4W_1_Subset_6.tif,172.8312487459032
1nM4W_1_Subset_9.tif,114.1480044671721
1nM4W_1_Subset_11.tif,115.90511065117009
1nM4W_1_Subset_10.tif,161.2866689319289
1nM4W_1_Subset_14.tif,95.2380952380952
1nM4W_1_Subset_18.tif,137.4796575390929
1nM4W_1_Subset_12.tif,121.8753835453913
1nM4W_1_Subset_13.tif,141.9453747507912
1nM4W_1_Subset_20.tif,138.96987366375117
1nM4W_1_Subset_19.tif,149.19337675052142
1nM4W_1_Subset_15.tif,154.27509293680288
1nM4W_1_Subset_16.tif,151.4494583824437
1nM4W_1_Subset_17.tif,201.5658009195973
10nMW3_1_Subset_110.tif,45.066827859493586
10nMW3_1_Subset_146.tif,47.85473084817586
10nMW3_1_Subset_111.tif,57.06202717948423
10nMW3_1_Subset_108.tif,63.30951532602103
10nMW3_1_Subset_148.tif,47.8779113261184
10nMW3_1_Subset_112.tif,63.10153022364806
10nMW3_1_Subset_113.tif,54.003155698070955
10nMW3_1_Subset_149.tif,56.25953551449398
10nMW3_1_Subset_115.tif,53.16221073915973
10nMW3_1_Subset_114.tif,53.02473197352634
10nMW3_1_Subset_150.tif,25.620104438642297
10nMW3_1_Subset_117.tif,53.823293825383374
10nMW3_1_Subset_151.tif,77.8331682999283
10nMW3_1_Subset_152.tif,47.554405463878176
DS4_1_Subset_134.tif,181.355455568054
DS4_1_Subset_165.tif,86.2314865606143
DS4_1_Subset_164.tif,202.6915682504806
DS4_1_Subset_166.tif,331.3176320814768
DS4_1_Subset_136.tif,185.946238943504
DS4_1_Subset_139.tif,223.56928692478158
DS4_1_Subset_141.tif,238.48789890768902
DS4_1_Subset_111.tif,234.2330214713603
DS4_1_Subset_146.tif,195.7216436708147
DS4_1_Subset_171.tif,170.72633087181748
DS4_1_Subset_172.tif,136.4100817438692
DS4_1_Subset_148.tif,148.9582064091629
DS4_1_Subset_174.tif,215.82733812949638
DS4_1_Subset_182.tif,212.88569765185332
DS4_1_Subset_161.tif,171.0744522999039
DS4_1_Subset_183.tif,251.2443194113828
DS4_1_Subset_184.tif,328.54906054279746
DS4_1_Subset_185.tif,216.2372135180629
DS4_1_Subset_186.tif,108.1646894626657
DS4_1_Subset_187.tif,167.0290571259142
DS4_1_Subset_170.tif,170.6705385427666
DS4_1_Subset_188.tif,184.14634146341461
DS4_1_Subset_189.tif,146.2544589774078
DS4_1_Subset_190.tif,98.3861223785276
DS4_1_Subset_191.tif,73.2015810276679
DS4_1_Subset_173.tif,186.2470359991377
DS4_1_Subset_192.tif,178.4741144414169
DS4_1_Subset_193.tif,257.94564716720396
DS4_1_Subset_177.tif,309.1840468349799
DS4_1_Subset_194.tif,161.4906832298136
DS4_1_Subset_178.tif,204.3126684636118
